Date,Open,High,Low,Close,Adj Close,Volume
2022-09-22,3680.000000,3759.899902,3670.399902,3748.750000,3748.750000,659825
2022-09-23,3764.000000,3774.449951,3651.399902,3688.449951,3688.449951,436539
2022-09-26,3669.850098,3669.949951,3472.199951,3515.550049,3515.550049,979894
2022-09-27,3543.800049,3615.000000,3487.300049,3570.550049,3570.550049,651919
2022-09-28,3529.000000,3665.699951,3529.000000,3628.300049,3628.300049,670814
2022-09-29,3646.699951,3678.250000,3605.000000,3624.100098,3624.100098,578779
2022-09-30,3623.949951,3693.800049,3583.850098,3671.600098,3671.600098,517861
2022-10-03,3781.000000,3781.899902,3444.949951,3463.350098,3463.350098,2180504
2022-10-04,3524.000000,3579.899902,3516.649902,3555.000000,3555.000000,961129
2022-10-06,3560.000000,3596.850098,3520.000000,3531.350098,3531.350098,530684
2022-10-07,3531.350098,3550.000000,3467.550049,3498.550049,3498.550049,458833
2022-10-10,3461.000000,3542.000000,3451.300049,3531.600098,3531.600098,412736
2022-10-11,3549.149902,3550.649902,3392.500000,3408.000000,3408.000000,661794
2022-10-12,3425.050049,3468.649902,3377.000000,3458.199951,3458.199951,660964
2022-10-13,3467.800049,3554.949951,3445.000000,3471.199951,3471.199951,753969
2022-10-14,3544.649902,3554.899902,3469.800049,3477.199951,3477.199951,387253
2022-10-17,3470.000000,3525.000000,3465.300049,3514.699951,3514.699951,492114
2022-10-18,3532.300049,3622.000000,3529.949951,3612.500000,3612.500000,522357
2022-10-19,3629.899902,3685.000000,3600.149902,3612.300049,3612.300049,645494
2022-10-20,3597.000000,3660.000000,3560.000000,3651.149902,3651.149902,515240
2022-10-21,3651.149902,3684.699951,3568.000000,3629.500000,3629.500000,532326
2022-10-24,3684.899902,3684.899902,3630.600098,3641.199951,3641.199951,63729
2022-10-25,3677.000000,3724.000000,3650.000000,3710.649902,3710.649902,571186
2022-10-27,3741.050049,3741.050049,3661.000000,3710.649902,3710.649902,583285
2022-10-28,3721.000000,3773.100098,3697.149902,3745.750000,3745.750000,478514
2022-10-31,3764.500000,3864.100098,3758.000000,3850.449951,3850.449951,678149
2022-11-01,3889.649902,3889.649902,3751.949951,3798.399902,3798.399902,746053
2022-11-02,3849.800049,3849.800049,3695.000000,3729.199951,3729.199951,1177767
2022-11-03,3698.000000,3747.000000,3648.350098,3675.250000,3675.250000,738117
2022-11-04,3695.000000,3729.000000,3645.000000,3666.899902,3666.899902,631943
2022-11-07,3680.199951,3765.000000,3680.000000,3755.149902,3755.149902,505944
2022-11-09,3791.949951,3791.949951,3696.300049,3732.949951,3732.949951,490411
2022-11-10,3739.399902,3739.399902,3636.100098,3700.850098,3700.850098,442138
2022-11-11,3730.000000,3739.000000,3501.000000,3519.649902,3519.649902,2463500
2022-11-14,3537.250000,3565.000000,3498.000000,3516.600098,3516.600098,659139
2022-11-15,3520.000000,3557.899902,3500.000000,3507.949951,3507.949951,552511
2022-11-16,3515.050049,3583.800049,3458.800049,3503.050049,3503.050049,1048177
2022-11-17,3500.000000,3500.000000,3421.050049,3441.850098,3441.850098,889808
2022-11-18,3449.899902,3457.550049,3376.050049,3390.250000,3390.250000,868754
2022-11-21,3390.449951,3411.000000,3365.000000,3378.600098,3378.600098,631291
2022-11-22,3380.449951,3407.949951,3354.000000,3375.050049,3375.050049,461525
2022-11-23,3391.949951,3418.949951,3375.000000,3380.899902,3380.899902,738556
2022-11-24,3397.850098,3402.899902,3346.300049,3377.350098,3377.350098,407602
2022-11-25,3394.250000,3422.250000,3350.000000,3414.100098,3414.100098,512690
2022-11-28,3413.699951,3449.500000,3402.100098,3441.399902,3441.399902,435882
2022-11-29,3450.399902,3464.750000,3405.000000,3416.100098,3416.100098,456872
2022-11-30,3419.800049,3504.500000,3417.050049,3484.500000,3484.500000,1151772
2022-12-01,3489.600098,3500.000000,3430.000000,3437.449951,3437.449951,518865
2022-12-02,3435.000000,3435.000000,3325.000000,3331.850098,3331.850098,1453049
2022-12-05,3328.100098,3360.000000,3326.100098,3344.399902,3344.399902,518257
2022-12-06,3335.000000,3338.000000,3278.199951,3299.699951,3299.699951,944559
2022-12-07,3299.750000,3324.899902,3254.000000,3259.850098,3259.850098,943407
2022-12-08,3284.899902,3330.000000,3276.000000,3322.300049,3322.300049,862490
2022-12-09,3335.000000,3363.000000,3326.149902,3358.199951,3358.199951,660249
2022-12-12,3341.000000,3352.949951,3287.000000,3320.449951,3320.449951,541993
2022-12-13,3306.000000,3342.149902,3301.050049,3313.000000,3313.000000,584450
2022-12-14,3329.000000,3385.000000,3325.000000,3369.399902,3369.399902,676995
2022-12-15,3368.000000,3382.350098,3296.550049,3303.500000,3303.500000,338209
2022-12-16,3290.000000,3347.300049,3280.000000,3291.449951,3291.449951,771552
2022-12-19,3292.000000,3409.500000,3282.149902,3388.899902,3388.899902,890120
2022-12-20,3370.000000,3378.399902,3291.000000,3313.449951,3313.449951,711013
2022-12-21,3330.000000,3350.000000,3262.000000,3273.250000,3273.250000,485199
2022-12-22,3274.000000,3296.149902,3196.550049,3206.050049,3206.050049,613152
2022-12-23,3190.100098,3200.000000,3105.050049,3113.649902,3113.649902,581956
2022-12-26,3115.000000,3228.649902,3088.199951,3161.250000,3161.250000,530294
2022-12-27,3174.949951,3213.149902,3150.000000,3201.800049,3201.800049,422130
2022-12-28,3188.149902,3233.600098,3175.600098,3211.550049,3211.550049,318724
2022-12-29,3181.050049,3490.750000,3163.250000,3281.199951,3281.199951,881072
2022-12-30,3290.000000,3298.000000,3217.250000,3227.750000,3227.750000,663451
2023-01-02,3227.000000,3249.949951,3203.300049,3228.850098,3228.850098,381581
2023-01-03,3228.850098,3240.000000,3206.000000,3213.449951,3213.449951,323237
2023-01-04,3224.000000,3242.850098,3188.100098,3215.250000,3215.250000,372617
2023-01-05,3229.000000,3266.899902,3202.550049,3257.699951,3257.699951,383751
2023-01-06,3260.000000,3278.850098,3237.050049,3250.600098,3250.600098,242107
2023-01-09,3266.899902,3275.100098,3229.199951,3262.550049,3262.550049,391801
2023-01-10,3262.000000,3265.800049,3144.149902,3167.550049,3167.550049,607830
2023-01-11,3167.550049,3174.500000,3096.699951,3137.250000,3137.250000,856148
2023-01-12,3150.000000,3152.949951,3095.000000,3103.250000,3103.250000,690116
2023-01-13,3105.000000,3196.000000,3060.000000,3162.050049,3162.050049,964656
2023-01-16,3155.550049,3179.899902,3100.000000,3139.050049,3139.050049,653373
2023-01-17,3152.000000,3192.000000,3125.000000,3179.949951,3179.949951,495809
2023-01-18,3171.000000,3192.000000,3150.000000,3177.600098,3177.600098,330814
2023-01-19,3163.050049,3180.050049,3135.050049,3166.699951,3166.699951,320900
2023-01-20,3175.000000,3194.899902,3141.100098,3150.500000,3150.500000,389881
2023-01-23,3166.300049,3224.600098,3145.750000,3203.350098,3203.350098,424691
2023-01-24,3219.399902,3234.850098,3178.350098,3226.550049,3226.550049,367438
2023-01-25,3226.550049,3235.000000,3183.350098,3213.850098,3213.850098,353061
2023-01-27,3229.949951,3264.949951,3128.000000,3169.750000,3169.750000,627913
2023-01-30,3160.100098,3210.000000,3099.050049,3191.449951,3191.449951,656403
2023-01-31,3201.050049,3277.000000,3177.000000,3263.350098,3263.350098,612164
2023-02-01,3280.000000,3354.949951,3240.000000,3303.100098,3303.100098,885327
2023-02-02,3265.000000,3320.699951,3185.000000,3217.300049,3217.300049,613267
2023-02-03,3233.399902,3325.000000,3199.550049,3316.699951,3316.699951,500037
2023-02-06,3295.000000,3300.050049,3220.649902,3260.699951,3260.699951,346025
2023-02-07,3277.050049,3299.000000,3240.050049,3274.699951,3274.699951,447240
2023-02-08,3275.000000,3277.949951,3203.000000,3228.000000,3228.000000,378309
2023-02-09,3236.050049,3249.550049,3195.000000,3237.149902,3237.149902,265006
2023-02-10,3225.050049,3242.300049,3198.149902,3212.350098,3212.350098,328745
2023-02-13,3225.000000,3272.000000,3217.199951,3252.649902,3252.649902,405135
2023-02-14,3261.949951,3300.000000,3145.000000,3175.699951,3175.699951,1519235
2023-02-15,3203.000000,3341.949951,3203.000000,3311.149902,3311.149902,2093492
2023-02-16,3329.949951,3344.000000,3268.050049,3289.100098,3289.100098,679170
2023-02-17,3287.050049,3297.000000,3240.199951,3285.000000,3285.000000,491317
2023-02-20,3300.000000,3335.000000,3280.449951,3290.500000,3290.500000,515895
2023-02-21,3290.000000,3298.100098,3265.050049,3274.149902,3274.149902,494115
2023-02-22,3270.000000,3270.149902,3215.100098,3249.699951,3249.699951,570379
2023-02-23,3265.000000,3274.850098,3220.899902,3241.949951,3241.949951,527729
2023-02-24,3249.899902,3249.899902,3165.000000,3205.600098,3205.600098,684029
2023-02-27,3200.000000,3205.399902,3102.050049,3131.050049,3131.050049,482530
2023-02-28,3132.000000,3181.000000,3091.149902,3105.899902,3105.899902,974100
2023-03-01,3106.000000,3143.899902,3086.699951,3138.800049,3138.800049,522394
2023-03-02,3155.100098,3158.949951,3097.300049,3125.500000,3125.500000,970565
2023-03-03,3141.149902,3150.899902,3113.850098,3127.300049,3127.300049,337278
2023-03-06,3138.000000,3169.100098,3132.399902,3166.199951,3166.199951,362693
2023-03-08,3166.000000,3211.550049,3150.100098,3204.399902,3204.399902,657256
2023-03-09,3211.000000,3219.949951,3142.100098,3146.699951,3146.699951,419727
2023-03-10,3134.949951,3147.199951,3095.149902,3116.100098,3116.100098,362000
2023-03-13,3117.000000,3122.949951,3025.000000,3033.399902,3033.399902,351244
2023-03-14,3033.399902,3050.000000,2985.500000,3016.899902,3016.899902,727498
2023-03-15,3044.800049,3059.750000,3002.000000,3006.899902,3006.899902,288927
2023-03-16,3021.699951,3081.000000,2996.000000,3035.449951,3035.449951,439612
2023-03-17,3052.000000,3058.000000,2942.250000,2974.600098,2974.600098,692626
2023-03-20,2974.600098,2989.899902,2909.250000,2952.000000,2952.000000,561183
2023-03-21,2966.800049,2975.000000,2927.000000,2934.800049,2934.800049,490092
2023-03-22,2949.500000,2968.899902,2931.850098,2946.550049,2946.550049,222875
2023-03-23,2942.199951,2950.000000,2912.850098,2927.699951,2927.699951,379191
2023-03-24,2925.000000,2931.000000,2886.649902,2909.600098,2909.600098,542971
2023-03-27,2913.600098,2929.000000,2871.000000,2885.550049,2885.550049,375285
2023-03-28,2894.800049,2894.800049,2836.000000,2852.399902,2852.399902,1079359
2023-03-29,2858.500000,2947.800049,2850.000000,2933.699951,2933.699951,765293
2023-03-31,2923.100098,2963.350098,2921.000000,2948.850098,2948.850098,546110
2023-04-03,3050.000000,3050.000000,2981.100098,3004.300049,3004.300049,1170652
2023-04-05,2982.000000,3009.000000,2922.199951,2933.750000,2933.750000,1033837
2023-04-06,2948.699951,2970.000000,2926.000000,2961.699951,2961.699951,586845
2023-04-10,2980.000000,2987.000000,2951.149902,2970.449951,2970.449951,416883
2023-04-11,2970.449951,3059.000000,2970.449951,3054.199951,3054.199951,618391
2023-04-12,3035.000000,3145.000000,3035.000000,3128.350098,3128.350098,746284
2023-04-13,3140.000000,3231.449951,3132.000000,3213.050049,3213.050049,1337741
2023-04-17,3235.000000,3254.000000,3206.000000,3229.000000,3229.000000,539975
2023-04-18,3228.649902,3278.000000,3215.850098,3263.550049,3263.550049,577513
2023-04-19,3263.949951,3300.000000,3258.100098,3289.600098,3289.600098,646164
2023-04-20,3308.699951,3308.699951,3220.050049,3246.949951,3246.949951,483671
2023-04-21,3240.000000,3259.949951,3194.100098,3200.699951,3200.699951,443737
2023-04-24,3204.000000,3217.449951,3158.100098,3182.800049,3182.800049,379317
2023-04-25,3175.000000,3246.500000,3156.149902,3217.949951,3217.949951,574542
2023-04-26,3230.000000,3280.000000,3225.550049,3248.350098,3248.350098,881684
2023-04-27,3248.300049,3270.399902,3236.250000,3263.550049,3263.550049,464406
2023-04-28,3275.000000,3305.000000,3265.350098,3301.100098,3301.100098,416242
2023-05-02,3326.949951,3383.800049,3325.000000,3356.149902,3356.149902,838718
2023-05-03,3367.899902,3367.899902,3321.199951,3348.350098,3348.350098,577763
2023-05-04,3341.000000,3382.449951,3321.000000,3339.300049,3339.300049,325535
2023-05-05,3339.300049,3392.050049,3324.750000,3355.100098,3355.100098,518154
